Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
07/24/2020 12:27,07/24/2020 14:10,EURUSD,Sell,0.01,0,0,1.15986,1.16097,-11.100000000001664,-1.1800000000001662,0,0
07/24/2020 12:39,07/24/2020 14:10,EURUSD,Sell,0.02,0,0,1.16012,1.16098,-8.599999999998609,-1.8599999999997217,0,0
07/24/2020 03:53,07/24/2020 06:00,EURUSD,Sell,0.01,0,0,1.15896,1.16009,-11.300000000000754,-1.2000000000000752,0,0
07/24/2020 04:00,07/24/2020 06:00,EURUSD,Sell,0.02,0,0,1.15922,1.16009,-8.700000000001484,-1.8800000000002968,0,0
07/24/2020 04:54,07/24/2020 06:00,EURUSD,Sell,0.04,0,0,1.15949,1.16009,-6.00000000000156,-2.680000000000624,0,0
07/23/2020 19:07,07/23/2020 20:26,EURUSD,Sell,0.01,0,0,1.15786,1.15652,13.399999999998968,1.269999999999897,0,0
07/23/2020 19:15,07/23/2020 20:26,EURUSD,Sell,0.02,0,0,1.15828,1.15652,17.599999999999838,3.379999999999968,0,0
07/23/2020 01:07,07/23/2020 03:00,EURUSD,Sell,0.01,0,0,1.15759,1.15696,6.299999999999084,0.5599999999999085,0,0
07/22/2020 14:03,07/22/2020 16:02,EURUSD,Sell,0.01,0,0,1.15337,1.1519,14.700000000000824,1.4000000000000825,0,0
07/22/2020 15:01,07/22/2020 16:01,EURUSD,Sell,0.02,0,0,1.15362,1.15191,17.100000000001003,3.280000000000201,0,0
07/22/2020 15:15,07/22/2020 16:01,EURUSD,Sell,0.04,0,0,1.15433,1.15196,23.699999999999832,9.199999999999934,0,0
07/22/2020 03:00,07/22/2020 06:00,EURUSD,Sell,0.01,0,0,1.15305,1.15359,-5.399999999999849,-0.609999999999985,0,0
07/21/2020 11:32,07/21/2020 12:27,EURUSD,Sell,0.01,0,0,1.14461,1.14299,16.199999999999548,1.549999999999955,0,0
07/21/2020 11:45,07/21/2020 12:26,EURUSD,Sell,0.02,0,0,1.14544,1.14291,25.299999999999212,4.919999999999843,0,0
07/20/2020 18:16,07/20/2020 20:21,EURUSD,Sell,0.01,0,0,1.14485,1.14418,6.699999999999484,0.5999999999999485,0,0
07/20/2020 18:30,07/20/2020 20:21,EURUSD,Sell,0.02,0,0,1.14542,1.14421,12.100000000001554,2.280000000000311,0,0
07/20/2020 18:45,07/20/2020 20:20,EURUSD,Sell,0.04,0,0,1.14586,1.14418,16.80000000000126,6.440000000000504,0,0
07/20/2020 19:08,07/20/2020 20:19,EURUSD,Sell,0.08,0,0,1.14615,1.14414,20.100000000000673,15.52000000000054,0,0
07/17/2020 23:00,07/20/2020 06:00,EURUSD,Sell,0.01,0,0,1.14212,1.14249,-3.6999999999998145,-0.43999999999998146,0,0
07/17/2020 23:30,07/20/2020 06:00,EURUSD,Sell,0.04,0,0,1.14332,1.14248,8.399999999999519,3.0799999999998073,0,0
07/17/2020 23:58,07/20/2020 06:00,EURUSD,Sell,0.08,0,0,1.1436,1.14265,9.500000000000064,7.0400000000000515,0,0
